0.0000 0.0000 0.0000 0.2401 0.1483 22.3710 0.0237 1.8638 22.3780 0.0240 1.8640 8.4950 0.1800 36301.0000
0.8047 0.0400 0.0649 0.2394 0.1525 23.1167 0.0244 1.8594 23.0110 0.0240 1.8590 8.2360 0.1800 36306.0000
1.6093 0.0800 0.1258 0.2384 0.1567 23.8624 0.0251 1.8505 23.6390 0.0250 1.8510 7.9840 0.1800 36323.0000
2.4140 0.1200 0.1830 0.2371 0.1608 24.6081 0.0258 1.8416 24.2560 0.0260 1.8410 7.7380 0.1800 36351.0000
3.2187 0.1700 0.2364 0.2354 0.1647 24.6081 0.0263 1.8282 24.8500 0.0260 1.8280 7.5000 0.1800 36390.0000
4.0234 0.2100 0.2864 0.2332 0.1684 25.3538 0.0270 1.8104 25.4080 0.0270 1.8110 7.2680 0.1800 36440.0000
4.8280 0.2500 0.3331 0.2305 0.1718 26.0995 0.0275 1.7882 25.9140 0.0270 1.7900 7.0440 0.1800 36501.0000
5.6327 0.2900 0.3766 0.2272 0.1747 26.0995 0.0280 1.7659 26.3550 0.0280 1.7640 6.8270 0.1800 36573.0000
6.4374 0.3300 0.4171 0.2233 0.1771 26.8452 0.0284 1.7348 26.7180 0.0280 1.7330 6.6160 0.1800 36657.0000
7.2420 0.3700 0.4546 0.2185 0.1789 26.8452 0.0287 1.6948 26.9950 0.0290 1.6970 6.4090 0.1800 36751.0000
8.0467 0.4100 0.4889 0.2129 0.1801 26.8452 0.0288 1.6547 27.1770 0.0290 1.6530 6.2030 0.1800 36855.0000
8.8514 0.4500 0.5200 0.2064 0.1806 27.5909 0.0289 1.6014 27.2450 0.0290 1.6030 5.9980 0.1800 36971.0000
9.6561 0.5000 0.5484 0.1988 0.1799 26.8452 0.0288 1.5435 27.1410 0.0290 1.5430 5.7990 0.1800 37097.0000
10.4607 0.5400 0.5747 0.1898 0.1776 26.8452 0.0285 1.4724 26.7950 0.0280 1.4740 5.6100 0.1800 37234.0000
11.2654 0.5800 0.5987 0.1802 0.1743 26.0995 0.0279 1.4012 26.2990 0.0280 1.3990 5.4260 0.1900 37380.0000
12.0701 0.6200 0.6200 0.1704 0.1705 25.3538 0.0273 1.3211 25.7180 0.0270 1.3230 5.2450 0.1900 37538.0000
12.8748 0.6600 0.6387 0.1602 0.1660 25.3538 0.0266 1.2455 25.0480 0.0270 1.2440 5.0650 0.1900 37705.0000
13.6794 0.7000 0.6546 0.1498 0.1609 24.6081 0.0258 1.1654 24.2800 0.0260 1.1630 4.8860 0.1900 37882.0000
14.4841 0.7400 0.6696 0.1391 0.1546 23.1167 0.0247 1.0809 23.3290 0.0250 1.0800 4.7200 0.1900 38069.0000
15.2888 0.7900 0.6830 0.1280 0.1473 22.3710 0.0236 0.9964 22.2240 0.0240 0.9940 4.5610 0.1900 38266.0000
16.0934 0.8300 0.6935 0.1167 0.1392 20.8796 0.0223 0.9074 21.0050 0.0220 0.9060 4.4000 0.1900 38472.0000
16.8534 0.8700 0.7005 0.1051 0.1303 19.3882 0.0209 0.8185 19.6650 0.0210 0.8160 4.2330 0.1900 38688.0000
17.6581 0.9100 0.7035 0.0932 0.1206 17.8968 0.0193 0.7251 18.1960 0.0190 0.7240 4.0570 0.1900 38913.0000
18.4628 0.9500 0.7011 0.0810 0.1098 16.4054 0.0176 0.6272 16.5740 0.0180 0.6290 3.8680 0.1900 39147.0000
19.2674 0.9900 0.6916 0.0683 0.0981 14.9140 0.0157 0.5293 14.7950 0.0160 0.5310 3.6560 0.1900 39390.0000
20.0721 1.0300 0.6709 0.0553 0.0853 12.6769 0.0137 0.4315 12.8670 0.0140 0.4300 3.4050 0.1900 39642.0000
20.8768 1.0800 0.6307 0.0420 0.0716 10.4398 0.0114 0.3247 10.7970 0.0110 0.3260 3.0780 0.1900 39902.0000
21.6814 1.1200 0.5532 0.0283 0.0571 8.9484 0.0092 0.2180 8.6100 0.0090 0.2190 2.6000 0.1900 40171.0000
22.4861 1.1600 0.3951 0.0143 0.0418 5.9656 0.0067 0.1112 6.3110 0.0070 0.1110 1.7900 0.1900 40448.0000
23.2908 1.2000 -0.0005 0.0000 0.0259 3.7285 0.0042 0.0000 3.9030 0.0040 0.0000 -0.0020 0.1900 40733.0000
