0.0000 0.0000 0.0000 0.1453 0.1120 625.6423 0.1926 12.3705 625.4240 0.1930 12.3680 2.0170 0.6100 112170.0000
4.0234 0.0600 0.0771 0.1455 0.1154 644.2848 0.1985 12.3838 644.5470 0.1990 12.3820 1.9590 0.6100 112208.0000
8.0467 0.1200 0.1481 0.1456 0.1203 671.8757 0.2069 12.3972 671.7360 0.2070 12.3950 1.8820 0.6200 112321.0000
12.0254 0.1800 0.2080 0.1457 0.1285 717.3634 0.2210 12.3972 717.5930 0.2210 12.3960 1.7610 0.6200 112510.0000
16.0487 0.2400 0.2672 0.1460 0.1337 746.4457 0.2299 12.4239 746.4010 0.2300 12.4220 1.6970 0.6200 112774.0000
20.0721 0.3100 0.3204 0.1463 0.1397 780.0022 0.2403 12.4550 780.1050 0.2400 12.4530 1.6280 0.6200 113111.0000
24.0955 0.3700 0.3663 0.1467 0.1470 821.0157 0.2529 12.4862 820.9030 0.2530 12.4860 1.5510 0.6200 113523.0000
28.0741 0.4300 0.4145 0.1474 0.1523 850.0980 0.2620 12.5484 850.4460 0.2620 12.5470 1.5040 0.6200 114007.0000
32.0975 0.4900 0.4601 0.1483 0.1577 880.6717 0.2713 12.6240 880.8240 0.2710 12.6220 1.4610 0.6200 114564.0000
36.1208 0.5500 0.5053 0.1494 0.1628 909.0083 0.2800 12.7175 909.0320 0.2800 12.7160 1.4260 0.6200 115191.0000
40.1442 0.6100 0.5467 0.1506 0.1685 941.0734 0.2898 12.8153 940.9460 0.2900 12.8160 1.3890 0.6300 115889.0000
44.1676 0.6700 0.5888 0.1522 0.1739 970.9014 0.2991 12.9488 970.9620 0.2990 12.9490 1.3600 0.6300 116654.0000
48.1462 0.7300 0.6400 0.1540 0.1766 986.5611 0.3038 13.1089 986.3560 0.3040 13.1060 1.3550 0.6300 117487.0000
52.1696 0.8000 0.6630 0.1555 0.1865 1041.7429 0.3208 13.2335 1041.4600 0.3210 13.2340 1.2960 0.6300 118386.0000
56.1929 0.8600 0.7052 0.1576 0.1914 1068.5881 0.3292 13.4114 1068.7340 0.3290 13.4120 1.2800 0.6400 119349.0000
60.2163 0.9200 0.7400 0.1597 0.1980 1105.8731 0.3405 13.5893 1105.5450 0.3410 13.5880 1.2530 0.6400 120375.0000
64.2396 0.9800 0.7619 0.1612 0.2071 1156.5807 0.3562 13.7228 1156.6070 0.3560 13.7210 1.2100 0.6400 121462.0000
68.2183 1.0400 0.7776 0.1578 0.2111 1178.9517 0.3631 13.4336 1178.7740 0.3630 13.4340 1.1620 0.6500 122608.0000
72.2417 1.1000 0.7958 0.1479 0.2046 1142.4124 0.3519 12.5885 1142.5890 0.3520 12.5860 1.1230 0.6500 123813.0000
76.2650 1.1600 0.8117 0.1364 0.1953 1090.9591 0.3360 11.6099 1090.8790 0.3360 11.6100 1.0850 0.6600 125073.0000
80.2884 1.2200 0.8259 0.1245 0.1844 1029.8117 0.3173 10.5957 1029.8540 0.3170 10.5960 1.0490 0.6600 126388.0000
84.2670 1.2800 0.8382 0.1123 0.1720 960.4616 0.2959 9.5548 960.7370 0.2960 9.5530 1.0140 0.6600 127756.0000
88.2904 1.3500 0.8469 0.0999 0.1587 885.8916 0.2730 8.5005 886.1470 0.2730 8.4990 0.9780 0.6700 129175.0000
92.3138 1.4100 0.8503 0.0871 0.1441 804.6103 0.2479 7.4152 804.8730 0.2480 7.4130 0.9390 0.6700 130644.0000
96.3371 1.4700 0.8486 0.0740 0.1281 715.1263 0.2203 6.2987 715.1490 0.2200 6.3000 0.8980 0.6800 132161.0000
100.3605 1.5300 0.8393 0.0605 0.1103 615.9482 0.1897 5.1510 615.8700 0.1900 5.1510 0.8530 0.6800 133723.0000
104.3391 1.5900 0.8171 0.0467 0.0909 507.0760 0.1563 3.9723 507.3770 0.1560 3.9730 0.7980 0.6900 135331.0000
108.3625 1.6500 0.7641 0.0322 0.0697 389.2554 0.1199 2.7446 389.2220 0.1200 2.7440 0.7190 0.6900 136981.0000
112.3859 1.7100 0.5907 0.0164 0.0477 266.2149 0.0820 1.4012 266.3650 0.0820 1.4000 0.5360 0.7000 138673.0000
116.4092 1.7700 -0.0206 -0.0003 0.0241 134.2260 0.0414 -0.0222 134.3490 0.0410 -0.0240 -0.0180 0.7100 140405.0000
